Filepath	C:\Chromel\data\Data\2023\2023 W36.SEQ\UV_VIS_3.CHL\22594.acd
Channel	UV_VIS_3

Sample Information:
Datasource	INDIA_local
Sequence	Data\2023\2023 W36.SEQ
Sample	rxn488_4
Sample Number	74
Sample Position	RC2
Sample ID	22594
Comment	JL0001_68h_1
QNT method	Method default
PGM file	5-100% positive extended MS-range 500-2000
Type	unknown
Status	finished
Date	9/5/2023
Time	3:43:26 PM
Injection Volume (µl)	12.00
Dilution Factor	1.000000
Amount	10.000000
Weight	10.000000

Raw Data Header Information:
Time Min. (min)	0.000
Time Max. (min)	3.000
Raw-Time Min. (min)	0.000
Raw-Time Max. (min)	3.000
Data Points	1801
Detector	DAD3000.dll
Preferred Read Mode	Unknown
Write Mode	Unknown
Data System	Chromeleon
Version High	06
Version Low	80
Build No.	3984
File Format Version	11
Generation Type	8
File ID	239054205
File Status	16
GUID	ed393dd4-4bf1-11ee-9d37-bcee7b8beccc
Signal Factor	0.000010
Signal Dimension	mAU
Signal Unit	Absorbance
Signal Min.	-5.98026
Signal Max.	126.312040
Channel Name	UV_VIS_3
Driver Name	DAD-3000(RS) Detector
Min. Step	10
Max. Step	10
Average Step	10

Signal Parameter Information:
Signal Info	WVL:280 nm
Wavelength	280.0 nm
Bandwidth	4 nm
RefWavelength	0.0 nm
RefBandwidth	1 nm
	 

















Raw Data:
Time(min)	Step(sec)	Value(mAU)
1.336833	0.10	-2.177200	
1.338500	0.10	-2.169560	
1.340167	0.10	-2.160380	
1.341833	0.10	-2.149280	
1.343500	0.10	-2.137030	
1.345167	0.10	-2.125070	
1.346833	0.10	-2.114380	
1.348500	0.10	-2.104530	
1.350167	0.10	-2.094240	
1.351833	0.10	-2.082730	
1.353500	0.10	-2.070520	
1.355167	0.10	-2.059060	
1.356833	0.10	-2.049150	
1.358500	0.10	-2.040040	
1.360167	0.10	-2.029870	
1.361833	0.10	-2.017090	
1.363500	0.10	-2.001720	
1.365167	0.10	-1.985420	
1.366833	0.10	-1.969930	
1.368500	0.10	-1.955720	
1.370167	0.10	-1.942220	
1.371833	0.10	-1.928880	
1.373500	0.10	-1.916100	
1.375167	0.10	-1.905500	
1.376833	0.10	-1.898830	
1.378500	0.10	-1.895920	
1.380167	0.10	-1.894540	
1.381833	0.10	-1.892080	
1.383500	0.10	-1.886660	
1.385167	0.10	-1.877480	
1.386833	0.10	-1.864910	
1.388500	0.10	-1.849970	
1.390167	0.10	-1.833060	
1.391833	0.10	-1.814170	
1.393500	0.10	-1.793960	
1.395167	0.10	-1.774060	
1.396833	0.10	-1.755130	
1.398500	0.10	-1.735570	
1.400167	0.10	-1.713470	
1.401833	0.10	-1.689520	
1.403500	0.10	-1.665970	
1.405167	0.10	-1.643770	
1.406833	0.10	-1.622050	
1.408500	0.10	-1.599920	
1.410167	0.10	-1.577540	
1.411833	0.10	-1.555820	
1.413500	0.10	-1.535540	
1.415167	0.10	-1.517080	
1.416833	0.10	-1.500720	
1.418500	0.10	-1.487110	
1.420167	0.10	-1.477070	
1.421833	0.10	-1.470780	
1.423500	0.10	-1.467290	
1.425167	0.10	-1.464940	
1.426833	0.10	-1.462450	
1.428500	0.10	-1.459450	
1.430167	0.10	-1.455990	
1.431833	0.10	-1.452400	
1.433500	0.10	-1.448830	
1.435167	0.10	-1.444540	
1.436833	0.10	-1.438350	
1.438500	0.10	-1.430020	
1.440167	0.10	-1.420250	
1.441833	0.10	-1.409640	
1.443500	0.10	-1.398390	
1.445167	0.10	-1.386840	
1.446833	0.10	-1.375470	
1.448500	0.10	-1.364050	
1.450167	0.10	-1.351860	
1.451833	0.10	-1.338940	
1.453500	0.10	-1.326230	
1.455167	0.10	-1.314490	
1.456833	0.10	-1.303470	
1.458500	0.10	-1.291800	
1.460167	0.10	-1.278040	
1.461833	0.10	-1.261870	
1.463500	0.10	-1.244280	
1.465167	0.10	-1.226820	
1.466833	0.10	-1.210320	
1.468500	0.10	-1.194290	
1.470167	0.10	-1.177930	
1.471833	0.10	-1.161230	
1.473500	0.10	-1.144400	
1.475167	0.10	-1.127430	
1.476833	0.10	-1.110520	
1.478500	0.10	-1.093640	
1.480167	0.10	-1.075290	
1.481833	0.10	-1.053480	
1.483500	0.10	-1.028080	
1.485167	0.10	-1.000680	
1.486833	0.10	-0.972170	
1.488500	0.10	-0.941840	
1.490167	0.10	-0.908640	
1.491833	0.10	-0.872330	
1.493500	0.10	-0.833080	
1.495167	0.10	-0.790550	
1.496833	0.10	-0.743580	
1.498500	0.10	-0.690910	
1.500167	0.10	-0.632680	
1.501833	0.10	-0.571030	
1.503500	0.10	-0.509290	
1.505167	0.10	-0.450620	
1.506833	0.10	-0.397120	
1.508500	0.10	-0.350090	
1.510167	0.10	-0.310980	
1.511833	0.10	-0.281210	
1.513500	0.10	-0.260720	
1.515167	0.10	-0.247080	
1.516833	0.10	-0.237160	
1.518500	0.10	-0.229910	
1.520167	0.10	-0.226610	
1.521833	0.10	-0.228650	
1.523500	0.10	-0.235630	
1.525167	0.10	-0.246060	
1.526833	0.10	-0.258960	
1.528500	0.10	-0.274030	
1.530167	0.10	-0.290440	
1.531833	0.10	-0.306790	
1.533500	0.10	-0.322070	
1.535167	0.10	-0.335960	
1.536833	0.10	-0.348560	
1.538500	0.10	-0.359560	
1.540167	0.10	-0.367500	
1.541833	0.10	-0.370740	
1.543500	0.10	-0.368770	
1.545167	0.10	-0.362440	
1.546833	0.10	-0.353340	
1.548500	0.10	-0.342660	
1.550167	0.10	-0.330270	
1.551833	0.10	-0.315270	
1.553500	0.10	-0.296950	
1.555167	0.10	-0.275130	
1.556833	0.10	-0.249800	
1.558500	0.10	-0.220500	
1.560167	0.10	-0.186250	
1.561833	0.10	-0.146830	
1.563500	0.10	-0.103980	
1.565167	0.10	-0.060160	
1.566833	0.10	-0.016670	
1.568500	0.10	0.027220	
1.570167	0.10	0.073910	
1.571833	0.10	0.125760	
1.573500	0.10	0.183610	
1.575167	0.10	0.247430	
1.576833	0.10	0.317420	
1.578500	0.10	0.393710	
1.580167	0.10	0.476020	
1.581833	0.10	0.563520	
1.583500	0.10	0.654250	
1.585167	0.10	0.745570	
1.586833	0.10	0.835860	
1.588500	0.10	0.925260	
1.590167	0.10	1.014530	
1.591833	0.10	1.104080	
1.593500	0.10	1.193900	
1.595167	0.10	1.283990	
1.596833	0.10	1.375120	
1.598500	0.10	1.469190	
1.600167	0.10	1.568430	
1.601833	0.10	1.673920	
1.603500	0.10	1.784600	
1.605167	0.10	1.897200	
1.606833	0.10	2.007660	
1.608500	0.10	2.113240	
1.610167	0.10	2.213290	
1.611833	0.10	2.307360	
1.613500	0.10	2.393670	
1.615167	0.10	2.469470	
1.616833	0.10	2.531680	
1.618500	0.10	2.577870	
1.620167	0.10	2.608180	
1.621833	0.10	2.624990	
1.623500	0.10	2.630450	
1.625167	0.10	2.625540	
1.626833	0.10	2.610840	
1.628500	0.10	2.587140	
1.630167	0.10	2.555040	
1.631833	0.10	2.514230	
1.633500	0.10	2.463720	
1.635167	0.10	2.403660	
1.636833	0.10	2.336730	
1.638500	0.10	2.267510	
1.640167	0.10	2.200180	
1.641833	0.10	2.136730	
1.643500	0.10	2.076510	
1.645167	0.10	2.017360	
1.646833	0.10	1.957760	
1.648500	0.10	1.897730	
1.650167	0.10	1.837960	
1.651833	0.10	1.779010	
1.653500	0.10	1.721110	
1.655167	0.10	1.664200	
1.656833	0.10	1.608690	
1.658500	0.10	1.556030	
1.660167	0.10	1.508020	
1.661833	0.10	1.465280	
1.663500	0.10	1.426630	
1.665167	0.10	1.390510	
1.666833	0.10	1.356830	
1.668500	0.10	1.327050	
1.670167	0.10	1.303010	
1.671833	0.10	1.286520	
1.673500	0.10	1.279690	
1.675167	0.10	1.284200	
1.676833	0.10	1.300030	
1.678500	0.10	1.325510	
1.680167	0.10	1.358390	
1.681833	0.10	1.395920	
1.683500	0.10	1.434770	
1.685167	0.10	1.471480	
1.686833	0.10	1.503480	
1.688500	0.10	1.529630	
1.690167	0.10	1.549340	
1.691833	0.10	1.562000	
1.693500	0.10	1.567980	
1.695167	0.10	1.568770	
1.696833	0.10	1.565140	
1.698500	0.10	1.556050	
1.700167	0.10	1.539940	
1.701833	0.10	1.516390	
1.703500	0.10	1.486040	
1.705167	0.10	1.449700	
1.706833	0.10	1.408260	
1.708500	0.10	1.364040	
1.710167	0.10	1.321640	
1.711833	0.10	1.286540	
1.713500	0.10	1.263030	
1.715167	0.10	1.253840	
1.716833	0.10	1.261000	
1.718500	0.10	1.285450	
1.720167	0.10	1.325850	
1.721833	0.10	1.377810	
1.723500	0.10	1.434530	
1.725167	0.10	1.489100	
1.726833	0.10	1.536320	
1.728500	0.10	1.572220	
1.730167	0.10	1.593450	
1.731833	0.10	1.597960	
1.733500	0.10	1.585470	
1.735167	0.10	1.556590	
1.736833	0.10	1.512890	
1.738500	0.10	1.457840	
1.740167	0.10	1.396510	
1.741833	0.10	1.334250	
1.743500	0.10	1.276060	
1.745167	0.10	1.226390	
1.746833	0.10	1.188240	
1.748500	0.10	1.162300	
1.750167	0.10	1.147450	
1.751833	0.10	1.142220	
1.753500	0.10	1.145530	
1.755167	0.10	1.156890	
1.756833	0.10	1.176150	
1.758500	0.10	1.202890	
1.760167	0.10	1.235400	
1.761833	0.10	1.270830	
1.763500	0.10	1.306300	
1.765167	0.10	1.339550	
1.766833	0.10	1.368560	
1.768500	0.10	1.391490	
1.770167	0.10	1.407150	
1.771833	0.10	1.415430	
1.773500	0.10	1.416500	
1.775167	0.10	1.410080	
1.776833	0.10	1.395380	
1.778500	0.10	1.372340	
1.780167	0.10	1.342890	
1.781833	0.10	1.311080	
1.783500	0.10	1.281010	
1.785167	0.10	1.254640	
1.786833	0.10	1.231580	
1.788500	0.10	1.210650	
1.790167	0.10	1.191550	
1.791833	0.10	1.174720	
1.793500	0.10	1.160370	
1.795167	0.10	1.148270	
1.796833	0.10	1.138180	
1.798500	0.10	1.130220	
1.800167	0.10	1.125040	
1.801833	0.10	1.122900	
1.803500	0.10	1.122540	
1.805167	0.10	1.122200	
1.806833	0.10	1.121880	
1.808500	0.10	1.123660	
1.810167	0.10	1.129980	
1.811833	0.10	1.142670	
1.813500	0.10	1.163070	
1.815167	0.10	1.192170	
1.816833	0.10	1.230540	
1.818500	0.10	1.278040	
1.820167	0.10	1.333990	
1.821833	0.10	1.398100	
1.823500	0.10	1.471540	
1.825167	0.10	1.558380	
1.826833	0.10	1.666850	
1.828500	0.10	1.808430	
1.830167	0.10	1.995220	
1.831833	0.10	2.238940	
1.833500	0.10	2.551420	
1.835167	0.10	2.943550	
1.836833	0.10	3.423310	
1.838500	0.10	3.995470	
1.840167	0.10	4.662730	
1.841833	0.10	5.426610	
1.843500	0.10	6.288080	
1.845167	0.10	7.247560	
1.846833	0.10	8.305100	
1.848500	0.10	9.461250	
1.850167	0.10	10.718630	
1.851833	0.10	12.082610	
1.853500	0.10	13.560660	
1.855167	0.10	15.163140	
1.856833	0.10	16.908580	
1.858500	0.10	18.833360	
1.860167	0.10	21.005330	
1.861833	0.10	23.539620	
1.863500	0.10	26.610380	
1.865167	0.10	30.448620	
1.866833	0.10	35.318700	
1.868500	0.10	41.471920	
1.870167	0.10	49.083150	
1.871833	0.10	58.182400	
1.873500	0.10	68.596860	
1.875167	0.10	79.920460	
1.876833	0.10	91.524720	
1.878500	0.10	102.617490	
1.880167	0.10	112.343290	
1.881833	0.10	119.904600	
1.883500	0.10	124.679380	
1.885167	0.10	126.312040	
1.886833	0.10	124.758710	
1.888500	0.10	120.277600	
1.890167	0.10	113.371020	
1.891833	0.10	104.695620	
1.893500	0.10	94.960380	
1.895167	0.10	84.832870	
1.896833	0.10	74.870930	
1.898500	0.10	65.487740	
1.900167	0.10	56.946590	
1.901833	0.10	49.376330	
1.903500	0.10	42.799330	
1.905167	0.10	37.164400	
1.906833	0.10	32.377560	
1.908500	0.10	28.326480	
1.910167	0.10	24.897340	
1.911833	0.10	21.984910	
1.913500	0.10	19.497690	
1.915167	0.10	17.359620	
1.916833	0.10	15.509740	
1.918500	0.10	13.900370	
1.920167	0.10	12.494340	
1.921833	0.10	11.261670	
1.923500	0.10	10.177720	
1.925167	0.10	9.223070	
1.926833	0.10	8.382820	
1.928500	0.10	7.644350	
1.930167	0.10	6.995510	
1.931833	0.10	6.424420	
1.933500	0.10	5.920240	
1.935167	0.10	5.473780	
1.936833	0.10	5.078020	
1.938500	0.10	4.727630	
1.940167	0.10	4.418020	
1.941833	0.10	4.145110	
1.943500	0.10	3.905220	
1.945167	0.10	3.694400	
1.946833	0.10	3.508620	
1.948500	0.10	3.344230	
1.950167	0.10	3.198350	
1.951833	0.10	3.069070	
1.953500	0.10	2.955670	
1.955167	0.10	2.858620	
1.956833	0.10	2.778980	
1.958500	0.10	2.717390	
1.960167	0.10	2.673860	
1.961833	0.10	2.648240	
1.963500	0.10	2.639480	
1.965167	0.10	2.644560	
1.966833	0.10	2.659780	
1.968500	0.10	2.684170	
1.970167	0.10	2.720020	
1.971833	0.10	2.770060	
1.973500	0.10	2.835120	
1.975167	0.10	2.914180	
1.976833	0.10	3.005000	
1.978500	0.10	3.104950	
1.980167	0.10	3.211380	
1.981833	0.10	3.321330	
1.983500	0.10	3.430900	
1.985167	0.10	3.534740	
1.986833	0.10	3.626280	
1.988500	0.10	3.698920	
1.990167	0.10	3.747430	
1.991833	0.10	3.768360	
1.993500	0.10	3.759950	
1.995167	0.10	3.722450	
1.996833	0.10	3.658050	
1.998500	0.10	3.570050	
2.000167	0.10	3.462590	
2.001833	0.10	3.341280	
2.003500	0.10	3.212810	
2.005167	0.10	3.083560	
2.006833	0.10	2.957810	
2.008500	0.10	2.837190	
2.010167	0.10	2.721930	
2.011833	0.10	2.612420	
2.013500	0.10	2.509540	
2.015167	0.10	2.413860	
2.016833	0.10	2.325260	
2.018500	0.10	2.243110	
2.020167	0.10	2.166910	
2.021833	0.10	2.096770	
2.023500	0.10	2.033050	
2.025167	0.10	1.975810	
2.026833	0.10	1.924780	
2.028500	0.10	1.879410	
2.030167	0.10	1.838920	
2.031833	0.10	1.802780	
2.033500	0.10	1.771100	
2.035167	0.10	1.743900	
2.036833	0.10	1.719910	
2.038500	0.10	1.696920	
2.040167	0.10	1.673180	
2.041833	0.10	1.648540	
2.043500	0.10	1.625010	
2.045167	0.10	1.605730	
2.046833	0.10	1.592630	
2.048500	0.10	1.584620	
2.050167	0.10	1.578580	
2.051833	0.10	1.571930	
2.053500	0.10	1.564540	
2.055167	0.10	1.558200	
2.056833	0.10	1.554600	
2.058500	0.10	1.553600	
2.060167	0.10	1.552990	
2.061833	0.10	1.549400	
2.063500	0.10	1.540560	
2.065167	0.10	1.527200	
2.066833	0.10	1.512540	
2.068500	0.10	1.499900	
2.070167	0.10	1.490480	
2.071833	0.10	1.483170	
2.073500	0.10	1.476160	
2.075167	0.10	1.468950	
2.076833	0.10	1.462430	
2.078500	0.10	1.457580	
2.080167	0.10	1.454580	
2.081833	0.10	1.452580	
2.083500	0.10	1.450210	
2.085167	0.10	1.447090	
2.086833	0.10	1.444330	
2.088500	0.10	1.442910	
2.090167	0.10	1.442480	
2.091833	0.10	1.441980	
2.093500	0.10	1.440860	
2.095167	0.10	1.439690	
2.096833	0.10	1.439670	
2.098500	0.10	1.441510	
2.100167	0.10	1.444730	
2.101833	0.10	1.447990	
2.103500	0.10	1.449820	
2.105167	0.10	1.449090	
2.106833	0.10	1.445280	
2.108500	0.10	1.438500	
2.110167	0.10	1.428900	
2.111833	0.10	1.416970	
2.113500	0.10	1.404770	
2.115167	0.10	1.395300	
2.116833	0.10	1.390250	
2.118500	0.10	1.388850	
2.120167	0.10	1.388850	
2.121833	0.10	1.388170	
2.123500	0.10	1.386290	
2.125167	0.10	1.384290	
2.126833	0.10	1.383760	
2.128500	0.10	1.385450	
2.130167	0.10	1.389140	
2.131833	0.10	1.393710	
2.133500	0.10	1.396990	
2.135167	0.10	1.396800	
2.136833	0.10	1.392820	
2.138500	0.10	1.386920	
2.140167	0.10	1.381530	
2.141833	0.10	1.377640	
2.143500	0.10	1.374450	
2.145167	0.10	1.371000	
2.146833	0.10	1.367790	
2.148500	0.10	1.366140	
2.150167	0.10	1.366680	
2.151833	0.10	1.368780	
2.153500	0.10	1.371640	
2.155167	0.10	1.374950	
2.156833	0.10	1.378060	
2.158500	0.10	1.379880	
2.160167	0.10	1.380170	
2.161833	0.10	1.379870	
2.163500	0.10	1.379130	
2.165167	0.10	1.376710	
2.166833	0.10	1.372250	
2.168500	0.10	1.367900	
2.170167	0.10	1.366220	
2.171833	0.10	1.367520	
2.173500	0.10	1.370020	
2.175167	0.10	1.371510	
2.176833	0.10	1.370370	
2.178500	0.10	1.365910	
2.180167	0.10	1.358830	
2.181833	0.10	1.351080	
2.183500	0.10	1.344640	
2.185167	0.10	1.340700	
2.186833	0.10	1.339600	
2.188500	0.10	1.340830	
2.190167	0.10	1.343580	
2.191833	0.10	1.347420	
2.193500	0.10	1.352650	
2.195167	0.10	1.359540	
2.196833	0.10	1.367510	
2.198500	0.10	1.375280	
2.200167	0.10	1.381600	
2.201833	0.10	1.385340	
2.203500	0.10	1.385700	
2.205167	0.10	1.383140	
2.206833	0.10	1.379410	
2.208500	0.10	1.376670	
2.210167	0.10	1.376390	
2.211833	0.10	1.378200	
2.213500	0.10	1.380460	
2.215167	0.10	1.381960	
2.216833	0.10	1.382320	
2.218500	0.10	1.381130	
2.220167	0.10	1.378320	
2.221833	0.10	1.375330	
2.223500	0.10	1.374430	
2.225167	0.10	1.376540	
2.226833	0.10	1.380360	
2.228500	0.10	1.383630	
2.230167	0.10	1.385260	
2.231833	0.10	1.386540	
2.233500	0.10	1.389870	
2.235167	0.10	1.395860	
2.236833	0.10	1.402320	
2.238500	0.10	1.406320	
2.240167	0.10	1.406770	
2.241833	0.10	1.404750	
2.243500	0.10	1.402250	
2.245167	0.10	1.401010	
2.246833	0.10	1.401660	
2.248500	0.10	1.403500	
2.250167	0.10	1.405510	
2.251833	0.10	1.407810	
2.253500	0.10	1.411380	
2.255167	0.10	1.416150	
2.256833	0.10	1.420770	
2.258500	0.10	1.424390	
2.260167	0.10	1.427370	
2.261833	0.10	1.430700	
2.263500	0.10	1.435120	
2.265167	0.10	1.439860	
2.266833	0.10	1.442790	
2.268500	0.10	1.442630	
2.270167	0.10	1.440210	
2.271833	0.10	1.438110	
2.273500	0.10	1.439010	
2.275167	0.10	1.443510	
2.276833	0.10	1.449700	
2.278500	0.10	1.455340	
2.280167	0.10	1.459670	
2.281833	0.10	1.463450	
2.283500	0.10	1.467980	
2.285167	0.10	1.473630	
2.286833	0.10	1.478740	
2.288500	0.10	1.480960	
2.290167	0.10	1.480290	
2.291833	0.10	1.479300	
2.293500	0.10	1.480090	
2.295167	0.10	1.482390	
2.296833	0.10	1.484730	
2.298500	0.10	1.486060	
2.300167	0.10	1.486250	
2.301833	0.10	1.485980	
2.303500	0.10	1.486210	
2.305167	0.10	1.487560	
2.306833	0.10	1.490500	
2.308500	0.10	1.495640	
2.310167	0.10	1.503360	
2.311833	0.10	1.513140	
2.313500	0.10	1.523540	
2.315167	0.10	1.532860	
2.316833	0.10	1.539700	
2.318500	0.10	1.543350	
2.320167	0.10	1.543800	
2.321833	0.10	1.541440	
2.323500	0.10	1.537430	
2.325167	0.10	1.533340	
2.326833	0.10	1.530140	
2.328500	0.10	1.527480	
2.330167	0.10	1.524310	
2.331833	0.10	1.520140	
2.333500	0.10	1.515700	
2.335167	0.10	1.512330	
2.336833	0.10	1.511600	
2.338500	0.10	1.515280	
2.340167	0.10	1.524080	
2.341833	0.10	1.535980	
2.343500	0.10	1.547300	
2.345167	0.10	1.555490	
2.346833	0.10	1.560050	
2.348500	0.10	1.561660	
2.350167	0.10	1.561800	
2.351833	0.10	1.562620	
2.353500	0.10	1.565780	
2.355167	0.10	1.571330	
2.356833	0.10	1.577530	
2.358500	0.10	1.581920	
2.360167	0.10	1.583450	
2.361833	0.10	1.583330	
2.363500	0.10	1.584130	
2.365167	0.10	1.587920	
2.366833	0.10	1.594130	
2.368500	0.10	1.599330	
2.370167	0.10	1.600310	
2.371833	0.10	1.597170	
2.373500	0.10	1.592750	
2.375167	0.10	1.589880	
2.376833	0.10	1.589710	
2.378500	0.10	1.591620	
2.380167	0.10	1.594270	
2.381833	0.10	1.597000	
2.383500	0.10	1.600200	
2.385167	0.10	1.604520	
2.386833	0.10	1.609820	
2.388500	0.10	1.614890	
2.390167	0.10	1.618340	
2.391833	0.10	1.620150	
2.393500	0.10	1.622210	
2.395167	0.10	1.627050	
2.396833	0.10	1.635380	
2.398500	0.10	1.645060	
2.400167	0.10	1.652940	
2.401833	0.10	1.657370	
2.403500	0.10	1.659000	
2.405167	0.10	1.659920	
2.406833	0.10	1.662140	
2.408500	0.10	1.666790	
2.410167	0.10	1.674300	
2.411833	0.10	1.684780	
2.413500	0.10	1.698080	
2.415167	0.10	1.713970	
2.416833	0.10	1.732190	
2.418500	0.10	1.752220	
2.420167	0.10	1.772520	
2.421833	0.10	1.790140	
2.423500	0.10	1.802160	
2.425167	0.10	1.807860	
2.426833	0.10	1.809470	
2.428500	0.10	1.811030	
2.430167	0.10	1.815720	
2.431833	0.10	1.823360	
2.433500	0.10	1.830570	
2.435167	0.10	1.833530	
2.436833	0.10	1.830920	
2.438500	0.10	1.824220	
2.440167	0.10	1.815470	
2.441833	0.10	1.805610	
2.443500	0.10	1.795160	
2.445167	0.10	1.785320	
2.446833	0.10	1.777830	
2.448500	0.10	1.773720	
2.450167	0.10	1.772140	
2.451833	0.10	1.770680	
2.453500	0.10	1.767060	
2.455167	0.10	1.760570	
2.456833	0.10	1.752130	
2.458500	0.10	1.743570	
2.460167	0.10	1.736940	
2.461833	0.10	1.733830	
2.463500	0.10	1.734650	
2.465167	0.10	1.738430	
2.466833	0.10	1.743360	
2.468500	0.10	1.747530	
2.470167	0.10	1.749710	
2.471833	0.10	1.750320	
2.473500	0.10	1.751110	
2.475167	0.10	1.753980	
2.476833	0.10	1.760690	
2.478500	0.10	1.772640	
2.480167	0.10	1.790910	
2.481833	0.10	1.817390	
2.483500	0.10	1.855310	
2.485167	0.10	1.907900	
2.486833	0.10	1.977160	
2.488500	0.10	2.063820	
2.490167	0.10	2.167560	
2.491833	0.10	2.286610	
2.493500	0.10	2.417480	
2.495167	0.10	2.555050	
2.496833	0.10	2.692880	
2.498500	0.10	2.824150	
2.500167	0.10	2.942030	
2.501833	0.10	3.040450	
2.503500	0.10	3.115370	
2.505167	0.10	3.165370	
2.506833	0.10	3.191160	
2.508500	0.10	3.194180	
2.510167	0.10	3.174690	
2.511833	0.10	3.131090	
2.513500	0.10	3.061470	
2.515167	0.10	2.965990	
2.516833	0.10	2.848360	
2.518500	0.10	2.715860	
2.520167	0.10	2.577550	
2.521833	0.10	2.441940	
2.523500	0.10	2.314990	
2.525167	0.10	2.199170	
2.526833	0.10	2.094470	
2.528500	0.10	2.000450	
2.530167	0.10	1.917210	
2.531833	0.10	1.845070	
2.533500	0.10	1.783890	
2.535167	0.10	1.732560	
2.536833	0.10	1.690170	
2.538500	0.10	1.658220	
2.540167	0.10	1.639650	
2.541833	0.10	1.634200	
2.543500	0.10	1.636500	
2.545167	0.10	1.639530	
2.546833	0.10	1.638770	
2.548500	0.10	1.633250	
2.550167	0.10	1.623970	
2.551833	0.10	1.612530	
2.553500	0.10	1.600720	
2.555167	0.10	1.590700	
2.556833	0.10	1.584980	
2.558500	0.10	1.584820	
2.560167	0.10	1.588720	
2.561833	0.10	1.593710	
2.563500	0.10	1.598490	
2.565167	0.10	1.603900	
2.566833	0.10	1.610920	
2.568500	0.10	1.619520	
2.570167	0.10	1.629220	
2.571833	0.10	1.639370	
2.573500	0.10	1.648810	
2.575167	0.10	1.656750	
2.576833	0.10	1.663770	
2.578500	0.10	1.671590	
2.580167	0.10	1.681020	
2.581833	0.10	1.690140	
2.583500	0.10	1.696150	
2.585167	0.10	1.698890	
2.586833	0.10	1.700560	
2.588500	0.10	1.702960	
2.590167	0.10	1.706530	
2.591833	0.10	1.711260	
2.593500	0.10	1.717230	
2.595167	0.10	1.724440	
2.596833	0.10	1.732320	
2.598500	0.10	1.739150	
2.600167	0.10	1.743080	
2.601833	0.10	1.743890	
2.603500	0.10	1.742960	
2.605167	0.10	1.741920	
2.606833	0.10	1.742210	
2.608500	0.10	1.745050	
2.610167	0.10	1.750750	
2.611833	0.10	1.758820	
2.613500	0.10	1.768510	
2.615167	0.10	1.778900	
2.616833	0.10	1.788870	
2.618500	0.10	1.797330	
2.620167	0.10	1.803240	
2.621833	0.10	1.805670	
2.623500	0.10	1.804690	
2.625167	0.10	1.802210	
2.626833	0.10	1.801100	
2.628500	0.10	1.802880	
2.630167	0.10	1.807280	
2.631833	0.10	1.813530	
2.633500	0.10	1.821180	
2.635167	0.10	1.830190	
2.636833	0.10	1.840800	
2.638500	0.10	1.852780	
2.640167	0.10	1.864560	
2.641833	0.10	1.873850	
2.643500	0.10	1.879200	
2.645167	0.10	1.881280	
2.646833	0.10	1.882780	
2.648500	0.10	1.887200	
2.650167	0.10	1.896980	
2.651833	0.10	1.912430	
2.653500	0.10	1.931570	
2.655167	0.10	1.950900	
2.656833	0.10	1.967310	
2.658500	0.10	1.979780	
2.660167	0.10	1.989210	
2.661833	0.10	1.996920	
2.663500	0.10	2.003420	
2.665167	0.10	2.007940	
2.666833	0.10	2.009520	
2.668500	0.10	2.008570	
2.670167	0.10	2.006630	
2.671833	0.10	2.004900	
2.673500	0.10	2.003460	
2.675167	0.10	2.001840	
2.676833	0.10	2.000070	
2.678500	0.10	1.999340	
2.680167	0.10	2.001280	
2.681833	0.10	2.006520	
2.683500	0.10	2.014140	
2.685167	0.10	2.022220	
2.686833	0.10	2.028880	
2.688500	0.10	2.033460	
2.690167	0.10	2.036780	
2.691833	0.10	2.040460	
2.693500	0.10	2.046260	
2.695167	0.10	2.055600	
2.696833	0.10	2.068720	
2.698500	0.10	2.084300	
2.700167	0.10	2.100190	
2.701833	0.10	2.114690	
2.703500	0.10	2.127200	
2.705167	0.10	2.138020	
2.706833	0.10	2.147910	
2.708500	0.10	2.157300	
2.710167	0.10	2.166180	
2.711833	0.10	2.174740	
2.713500	0.10	2.183420	
2.715167	0.10	2.192030	
2.716833	0.10	2.199710	
2.718500	0.10	2.205780	
2.720167	0.10	2.210690	
2.721833	0.10	2.216100	
2.723500	0.10	2.224030	
2.725167	0.10	2.235320	
2.726833	0.10	2.249000	
2.728500	0.10	2.262930	
2.730167	0.10	2.274530	
2.731833	0.10	2.281910	
2.733500	0.10	2.285610	
2.735167	0.10	2.288340	
2.736833	0.10	2.292530	
2.738500	0.10	2.298870	
2.740167	0.10	2.307210	
2.741833	0.10	2.317080	
2.743500	0.10	2.327750	
2.745167	0.10	2.338750	
2.746833	0.10	2.349790	
2.748500	0.10	2.359770	
2.750167	0.10	2.367030	
2.751833	0.10	2.371120	
2.753500	0.10	2.373540	
2.755167	0.10	2.376450	
2.756833	0.10	2.380920	
2.758500	0.10	2.386880	
2.760167	0.10	2.393900	
2.761833	0.10	2.401090	
2.763500	0.10	2.407620	
2.765167	0.10	2.413650	
2.766833	0.10	2.419920	
2.768500	0.10	2.426570	
2.770167	0.10	2.433410	
2.771833	0.10	2.440550	
2.773500	0.10	2.447950	
2.775167	0.10	2.455250	
2.776833	0.10	2.462470	
2.778500	0.10	2.470000	
2.780167	0.10	2.477780	
2.781833	0.10	2.485390	
2.783500	0.10	2.492830	
2.785167	0.10	2.499960	
2.786833	0.10	2.505930	
2.788500	0.10	2.509950	
2.790167	0.10	2.512050	
2.791833	0.10	2.513600	
2.793500	0.10	2.517110	
2.795167	0.10	2.524970	
