Filepath	C:\Chromel\data\Data\2023\2023 W36.SEQ\UV_VIS_3.CHL\31333.acd
Channel	UV_VIS_3

Sample Information:
Datasource	INDIA_local
Sequence	Data\2023\2023 W36.SEQ
Sample	rxn594_4
Sample Number	73
Sample Position	RC1
Sample ID	31333
Comment	JL0001_68h_1
QNT method	Method default
PGM file	5-100% positive extended MS-range 500-2000
Type	unknown
Status	finished
Date	9/5/2023
Time	3:38:28 PM
Injection Volume (µl)	12.00
Dilution Factor	1.000000
Amount	10.000000
Weight	10.000000

Raw Data Header Information:
Time Min. (min)	0.000
Time Max. (min)	3.000
Raw-Time Min. (min)	0.000
Raw-Time Max. (min)	3.000
Data Points	1801
Detector	DAD3000.dll
Preferred Read Mode	Unknown
Write Mode	Unknown
Data System	Chromeleon
Version High	06
Version Low	80
Build No.	3984
File Format Version	11
Generation Type	8
File ID	239054205
File Status	16
GUID	398da02f-4bf1-11ee-9d37-bcee7b8beccc
Signal Factor	0.000010
Signal Dimension	mAU
Signal Unit	Absorbance
Signal Min.	-7.49851
Signal Max.	275.584240
Channel Name	UV_VIS_3
Driver Name	DAD-3000(RS) Detector
Min. Step	10
Max. Step	10
Average Step	10

Signal Parameter Information:
Signal Info	WVL:280 nm
Wavelength	280.0 nm
Bandwidth	4 nm
RefWavelength	0.0 nm
RefBandwidth	1 nm
	 

















Raw Data:
Time(min)	Step(sec)	Value(mAU)
1.326833	0.10	-2.091680	
1.328500	0.10	-2.082690	
1.330167	0.10	-2.071940	
1.331833	0.10	-2.058150	
1.333500	0.10	-2.040690	
1.335167	0.10	-2.019850	
1.336833	0.10	-1.996540	
1.338500	0.10	-1.971690	
1.340167	0.10	-1.945870	
1.341833	0.10	-1.919270	
1.343500	0.10	-1.892050	
1.345167	0.10	-1.865090	
1.346833	0.10	-1.840090	
1.348500	0.10	-1.818950	
1.350167	0.10	-1.802620	
1.351833	0.10	-1.791040	
1.353500	0.10	-1.784510	
1.355167	0.10	-1.783570	
1.356833	0.10	-1.786980	
1.358500	0.10	-1.791300	
1.360167	0.10	-1.793600	
1.361833	0.10	-1.793520	
1.363500	0.10	-1.792430	
1.365167	0.10	-1.791590	
1.366833	0.10	-1.791540	
1.368500	0.10	-1.792030	
1.370167	0.10	-1.791920	
1.371833	0.10	-1.789430	
1.373500	0.10	-1.783000	
1.375167	0.10	-1.772350	
1.376833	0.10	-1.758460	
1.378500	0.10	-1.742040	
1.380167	0.10	-1.722670	
1.381833	0.10	-1.699570	
1.383500	0.10	-1.672980	
1.385167	0.10	-1.643780	
1.386833	0.10	-1.612290	
1.388500	0.10	-1.578030	
1.390167	0.10	-1.539210	
1.391833	0.10	-1.491560	
1.393500	0.10	-1.429030	
1.395167	0.10	-1.345890	
1.396833	0.10	-1.237620	
1.398500	0.10	-1.100050	
1.400167	0.10	-0.929420	
1.401833	0.10	-0.724490	
1.403500	0.10	-0.489390	
1.405167	0.10	-0.234570	
1.406833	0.10	0.024720	
1.408500	0.10	0.271120	
1.410167	0.10	0.488160	
1.411833	0.10	0.661860	
1.413500	0.10	0.780470	
1.415167	0.10	0.835360	
1.416833	0.10	0.823770	
1.418500	0.10	0.750260	
1.420167	0.10	0.626110	
1.421833	0.10	0.467070	
1.423500	0.10	0.289860	
1.425167	0.10	0.108780	
1.426833	0.10	-0.065480	
1.428500	0.10	-0.225170	
1.430167	0.10	-0.364200	
1.431833	0.10	-0.478500	
1.433500	0.10	-0.567620	
1.435167	0.10	-0.634620	
1.436833	0.10	-0.684150	
1.438500	0.10	-0.720560	
1.440167	0.10	-0.747330	
1.441833	0.10	-0.767310	
1.443500	0.10	-0.782390	
1.445167	0.10	-0.793000	
1.446833	0.10	-0.798490	
1.448500	0.10	-0.798220	
1.450167	0.10	-0.791670	
1.451833	0.10	-0.778430	
1.453500	0.10	-0.759510	
1.455167	0.10	-0.738240	
1.456833	0.10	-0.718740	
1.458500	0.10	-0.702940	
1.460167	0.10	-0.689500	
1.461833	0.10	-0.675540	
1.463500	0.10	-0.659460	
1.465167	0.10	-0.641940	
1.466833	0.10	-0.624320	
1.468500	0.10	-0.607020	
1.470167	0.10	-0.589800	
1.471833	0.10	-0.572290	
1.473500	0.10	-0.553790	
1.475167	0.10	-0.533740	
1.476833	0.10	-0.513250	
1.478500	0.10	-0.494380	
1.480167	0.10	-0.477070	
1.481833	0.10	-0.459060	
1.483500	0.10	-0.438880	
1.485167	0.10	-0.416930	
1.486833	0.10	-0.393920	
1.488500	0.10	-0.369490	
1.490167	0.10	-0.342570	
1.491833	0.10	-0.312430	
1.493500	0.10	-0.278970	
1.495167	0.10	-0.242700	
1.496833	0.10	-0.204670	
1.498500	0.10	-0.165450	
1.500167	0.10	-0.124750	
1.501833	0.10	-0.082700	
1.503500	0.10	-0.040180	
1.505167	0.10	0.002040	
1.506833	0.10	0.043450	
1.508500	0.10	0.083460	
1.510167	0.10	0.122630	
1.511833	0.10	0.162970	
1.513500	0.10	0.206450	
1.515167	0.10	0.253540	
1.516833	0.10	0.303570	
1.518500	0.10	0.355730	
1.520167	0.10	0.409850	
1.521833	0.10	0.466600	
1.523500	0.10	0.526480	
1.525167	0.10	0.588250	
1.526833	0.10	0.649280	
1.528500	0.10	0.708110	
1.530167	0.10	0.765530	
1.531833	0.10	0.822700	
1.533500	0.10	0.879180	
1.535167	0.10	0.933710	
1.536833	0.10	0.986080	
1.538500	0.10	1.037340	
1.540167	0.10	1.088340	
1.541833	0.10	1.139040	
1.543500	0.10	1.188760	
1.545167	0.10	1.236750	
1.546833	0.10	1.282850	
1.548500	0.10	1.327690	
1.550167	0.10	1.372620	
1.551833	0.10	1.419420	
1.553500	0.10	1.469930	
1.555167	0.10	1.525600	
1.556833	0.10	1.587190	
1.558500	0.10	1.654430	
1.560167	0.10	1.726630	
1.561833	0.10	1.803560	
1.563500	0.10	1.884840	
1.565167	0.10	1.969420	
1.566833	0.10	2.056530	
1.568500	0.10	2.146480	
1.570167	0.10	2.240230	
1.571833	0.10	2.338540	
1.573500	0.10	2.441770	
1.575167	0.10	2.550730	
1.576833	0.10	2.667550	
1.578500	0.10	2.795330	
1.580167	0.10	2.937590	
1.581833	0.10	3.098000	
1.583500	0.10	3.279600	
1.585167	0.10	3.483570	
1.586833	0.10	3.708750	
1.588500	0.10	3.952350	
1.590167	0.10	4.210590	
1.591833	0.10	4.478810	
1.593500	0.10	4.751140	
1.595167	0.10	5.019830	
1.596833	0.10	5.275430	
1.598500	0.10	5.508050	
1.600167	0.10	5.709400	
1.601833	0.10	5.874580	
1.603500	0.10	6.002040	
1.605167	0.10	6.092900	
1.606833	0.10	6.151610	
1.608500	0.10	6.186710	
1.610167	0.10	6.209590	
1.611833	0.10	6.232420	
1.613500	0.10	6.266190	
1.615167	0.10	6.319040	
1.616833	0.10	6.395500	
1.618500	0.10	6.496460	
1.620167	0.10	6.619040	
1.621833	0.10	6.756080	
1.623500	0.10	6.896680	
1.625167	0.10	7.028180	
1.626833	0.10	7.138470	
1.628500	0.10	7.217170	
1.630167	0.10	7.256090	
1.631833	0.10	7.250420	
1.633500	0.10	7.199910	
1.635167	0.10	7.108450	
1.636833	0.10	6.983100	
1.638500	0.10	6.833380	
1.640167	0.10	6.670080	
1.641833	0.10	6.504130	
1.643500	0.10	6.346360	
1.645167	0.10	6.206650	
1.646833	0.10	6.092210	
1.648500	0.10	6.006110	
1.650167	0.10	5.947980	
1.651833	0.10	5.916120	
1.653500	0.10	5.907990	
1.655167	0.10	5.919410	
1.656833	0.10	5.945100	
1.658500	0.10	5.980080	
1.660167	0.10	6.021750	
1.661833	0.10	6.071470	
1.663500	0.10	6.134560	
1.665167	0.10	6.219130	
1.666833	0.10	6.334370	
1.668500	0.10	6.488770	
1.670167	0.10	6.688710	
1.671833	0.10	6.936360	
1.673500	0.10	7.226990	
1.675167	0.10	7.547760	
1.676833	0.10	7.879210	
1.678500	0.10	8.198160	
1.680167	0.10	8.480960	
1.681833	0.10	8.706650	
1.683500	0.10	8.859150	
1.685167	0.10	8.927750	
1.686833	0.10	8.906800	
1.688500	0.10	8.795370	
1.690167	0.10	8.597470	
1.691833	0.10	8.322390	
1.693500	0.10	7.983990	
1.695167	0.10	7.598440	
1.696833	0.10	7.181550	
1.698500	0.10	6.747060	
1.700167	0.10	6.307330	
1.701833	0.10	5.875190	
1.703500	0.10	5.463380	
1.705167	0.10	5.081550	
1.706833	0.10	4.735070	
1.708500	0.10	4.426490	
1.710167	0.10	4.156660	
1.711833	0.10	3.924560	
1.713500	0.10	3.728480	
1.715167	0.10	3.568360	
1.716833	0.10	3.446280	
1.718500	0.10	3.365230	
1.720167	0.10	3.328510	
1.721833	0.10	3.339060	
1.723500	0.10	3.398090	
1.725167	0.10	3.504840	
1.726833	0.10	3.656710	
1.728500	0.10	3.848300	
1.730167	0.10	4.071080	
1.731833	0.10	4.314670	
1.733500	0.10	4.567690	
1.735167	0.10	4.817750	
1.736833	0.10	5.052270	
1.738500	0.10	5.259400	
1.740167	0.10	5.428770	
1.741833	0.10	5.552410	
1.743500	0.10	5.626050	
1.745167	0.10	5.649710	
1.746833	0.10	5.627050	
1.748500	0.10	5.563500	
1.750167	0.10	5.464950	
1.751833	0.10	5.338260	
1.753500	0.10	5.191990	
1.755167	0.10	5.034790	
1.756833	0.10	4.873500	
1.758500	0.10	4.713190	
1.760167	0.10	4.557300	
1.761833	0.10	4.407450	
1.763500	0.10	4.264310	
1.765167	0.10	4.128920	
1.766833	0.10	4.002560	
1.768500	0.10	3.885730	
1.770167	0.10	3.777810	
1.771833	0.10	3.677080	
1.773500	0.10	3.581810	
1.775167	0.10	3.492050	
1.776833	0.10	3.410510	
1.778500	0.10	3.340980	
1.780167	0.10	3.286500	
1.781833	0.10	3.248740	
1.783500	0.10	3.227650	
1.785167	0.10	3.220690	
1.786833	0.10	3.223650	
1.788500	0.10	3.233100	
1.790167	0.10	3.247370	
1.791833	0.10	3.265570	
1.793500	0.10	3.287060	
1.795167	0.10	3.311840	
1.796833	0.10	3.340350	
1.798500	0.10	3.373540	
1.800167	0.10	3.413700	
1.801833	0.10	3.465100	
1.803500	0.10	3.534020	
1.805167	0.10	3.628030	
1.806833	0.10	3.753930	
1.808500	0.10	3.914780	
1.810167	0.10	4.108390	
1.811833	0.10	4.328480	
1.813500	0.10	4.566840	
1.815167	0.10	4.814680	
1.816833	0.10	5.064000	
1.818500	0.10	5.310060	
1.820167	0.10	5.552740	
1.821833	0.10	5.795440	
1.823500	0.10	6.041820	
1.825167	0.10	6.292770	
1.826833	0.10	6.545340	
1.828500	0.10	6.793100	
1.830167	0.10	7.026390	
1.831833	0.10	7.233600	
1.833500	0.10	7.403270	
1.835167	0.10	7.524990	
1.836833	0.10	7.588960	
1.838500	0.10	7.585650	
1.840167	0.10	7.507340	
1.841833	0.10	7.352210	
1.843500	0.10	7.127680	
1.845167	0.10	6.849110	
1.846833	0.10	6.535490	
1.848500	0.10	6.206400	
1.850167	0.10	5.880800	
1.851833	0.10	5.575490	
1.853500	0.10	5.302920	
1.855167	0.10	5.070790	
1.856833	0.10	4.882910	
1.858500	0.10	4.739760	
1.860167	0.10	4.638810	
1.861833	0.10	4.574760	
1.863500	0.10	4.541040	
1.865167	0.10	4.532600	
1.866833	0.10	4.547350	
1.868500	0.10	4.584560	
1.870167	0.10	4.642800	
1.871833	0.10	4.719000	
1.873500	0.10	4.808980	
1.875167	0.10	4.909130	
1.876833	0.10	5.017660	
1.878500	0.10	5.134060	
1.880167	0.10	5.257350	
1.881833	0.10	5.385070	
1.883500	0.10	5.514390	
1.885167	0.10	5.643150	
1.886833	0.10	5.769570	
1.888500	0.10	5.891670	
1.890167	0.10	6.007780	
1.891833	0.10	6.116720	
1.893500	0.10	6.216760	
1.895167	0.10	6.304990	
1.896833	0.10	6.378410	
1.898500	0.10	6.435670	
1.900167	0.10	6.477640	
1.901833	0.10	6.507110	
1.903500	0.10	6.528970	
1.905167	0.10	6.550980	
1.906833	0.10	6.582180	
1.908500	0.10	6.630090	
1.910167	0.10	6.700980	
1.911833	0.10	6.802180	
1.913500	0.10	6.941660	
1.915167	0.10	7.125230	
1.916833	0.10	7.354560	
1.918500	0.10	7.627880	
1.920167	0.10	7.941340	
1.921833	0.10	8.289330	
1.923500	0.10	8.665570	
1.925167	0.10	9.066360	
1.926833	0.10	9.492160	
1.928500	0.10	9.946650	
1.930167	0.10	10.436720	
1.931833	0.10	10.975750	
1.933500	0.10	11.587060	
1.935167	0.10	12.303180	
1.936833	0.10	13.161900	
1.938500	0.10	14.202420	
1.940167	0.10	15.461230	
1.941833	0.10	16.966280	
1.943500	0.10	18.731680	
1.945167	0.10	20.754670	
1.946833	0.10	23.015020	
1.948500	0.10	25.477410	
1.950167	0.10	28.095710	
1.951833	0.10	30.817730	
1.953500	0.10	33.591060	
1.955167	0.10	36.370270	
1.956833	0.10	39.123540	
1.958500	0.10	41.836830	
1.960167	0.10	44.516980	
1.961833	0.10	47.197900	
1.963500	0.10	49.952100	
1.965167	0.10	52.908510	
1.966833	0.10	56.275630	
1.968500	0.10	60.363580	
1.970167	0.10	65.591660	
1.971833	0.10	72.464460	
1.973500	0.10	81.506580	
1.975167	0.10	93.165310	
1.976833	0.10	107.706550	
1.978500	0.10	125.127820	
1.980167	0.10	145.103770	
1.981833	0.10	166.971370	
1.983500	0.10	189.757650	
1.985167	0.10	212.249440	
1.986833	0.10	233.099120	
1.988500	0.10	250.951680	
1.990167	0.10	264.577210	
1.991833	0.10	272.996230	
1.993500	0.10	275.584240	
1.995167	0.10	272.141560	
1.996833	0.10	262.918490	
1.998500	0.10	248.591210	
2.000167	0.10	230.186770	
2.001833	0.10	208.960050	
2.003500	0.10	186.242360	
2.005167	0.10	163.292660	
2.006833	0.10	141.177360	
2.008500	0.10	120.694610	
2.010167	0.10	102.349720	
2.011833	0.10	86.376140	
2.013500	0.10	72.786250	
2.015167	0.10	61.433770	
2.016833	0.10	52.075630	
2.018500	0.10	44.426500	
2.020167	0.10	38.199880	
2.021833	0.10	33.133180	
2.023500	0.10	29.000290	
2.025167	0.10	25.615300	
2.026833	0.10	22.829540	
2.028500	0.10	20.524920	
2.030167	0.10	18.608120	
2.031833	0.10	17.006220	
2.033500	0.10	15.662350	
2.035167	0.10	14.531210	
2.036833	0.10	13.575120	
2.038500	0.10	12.762280	
2.040167	0.10	12.067470	
2.041833	0.10	11.471280	
2.043500	0.10	10.957230	
2.045167	0.10	10.510340	
2.046833	0.10	10.117540	
2.048500	0.10	9.768020	
2.050167	0.10	9.452670	
2.051833	0.10	9.163930	
2.053500	0.10	8.896450	
2.055167	0.10	8.647550	
2.056833	0.10	8.417080	
2.058500	0.10	8.206570	
2.060167	0.10	8.017470	
2.061833	0.10	7.848770	
2.063500	0.10	7.696750	
2.065167	0.10	7.557590	
2.066833	0.10	7.430220	
2.068500	0.10	7.316100	
2.070167	0.10	7.216930	
2.071833	0.10	7.133090	
2.073500	0.10	7.063060	
2.075167	0.10	7.003350	
2.076833	0.10	6.949920	
2.078500	0.10	6.900190	
2.080167	0.10	6.853180	
2.081833	0.10	6.808570	
2.083500	0.10	6.765790	
2.085167	0.10	6.724370	
2.086833	0.10	6.684800	
2.088500	0.10	6.647940	
2.090167	0.10	6.613520	
2.091833	0.10	6.579970	
2.093500	0.10	6.545140	
2.095167	0.10	6.506980	
2.096833	0.10	6.463560	
2.098500	0.10	6.413060	
2.100167	0.10	6.354690	
2.101833	0.10	6.289060	
2.103500	0.10	6.217190	
2.105167	0.10	6.140230	
2.106833	0.10	6.059920	
2.108500	0.10	5.977970	
2.110167	0.10	5.894980	
2.111833	0.10	5.810600	
2.113500	0.10	5.724470	
2.115167	0.10	5.636580	
2.116833	0.10	5.547740	
2.118500	0.10	5.458790	
2.120167	0.10	5.369600	
2.121833	0.10	5.280170	
2.123500	0.10	5.192080	
2.125167	0.10	5.107330	
2.126833	0.10	5.026320	
2.128500	0.10	4.947670	
2.130167	0.10	4.869130	
2.131833	0.10	4.788510	
2.133500	0.10	4.704210	
2.135167	0.10	4.615280	
2.136833	0.10	4.521370	
2.138500	0.10	4.423130	
2.140167	0.10	4.322350	
2.141833	0.10	4.220950	
2.143500	0.10	4.120380	
2.145167	0.10	4.021410	
2.146833	0.10	3.923900	
2.148500	0.10	3.827040	
2.150167	0.10	3.730870	
2.151833	0.10	3.636950	
2.153500	0.10	3.547720	
2.155167	0.10	3.465240	
2.156833	0.10	3.390060	
2.158500	0.10	3.320950	
2.160167	0.10	3.255990	
2.161833	0.10	3.193710	
2.163500	0.10	3.133200	
2.165167	0.10	3.073230	
2.166833	0.10	3.012480	
2.168500	0.10	2.950440	
2.170167	0.10	2.887490	
2.171833	0.10	2.824580	
2.173500	0.10	2.763170	
2.175167	0.10	2.704680	
2.176833	0.10	2.649390	
2.178500	0.10	2.596170	
2.180167	0.10	2.543650	
2.181833	0.10	2.491830	
2.183500	0.10	2.442770	
2.185167	0.10	2.398660	
2.186833	0.10	2.359310	
2.188500	0.10	2.322790	
2.190167	0.10	2.288180	
2.191833	0.10	2.256250	
2.193500	0.10	2.227640	
2.195167	0.10	2.201620	
2.196833	0.10	2.176800	
2.198500	0.10	2.152190	
2.200167	0.10	2.127010	
2.201833	0.10	2.100400	
2.203500	0.10	2.071860	
2.205167	0.10	2.042040	
2.206833	0.10	2.012830	
2.208500	0.10	1.986360	
2.210167	0.10	1.963610	
2.211833	0.10	1.944040	
2.213500	0.10	1.926370	
2.215167	0.10	1.909230	
2.216833	0.10	1.891570	
2.218500	0.10	1.872780	
2.220167	0.10	1.853230	
2.221833	0.10	1.834480	
2.223500	0.10	1.818330	
2.225167	0.10	1.805570	
2.226833	0.10	1.795710	
2.228500	0.10	1.787200	
2.230167	0.10	1.778020	
2.231833	0.10	1.766830	
2.233500	0.10	1.754180	
2.235167	0.10	1.741840	
2.236833	0.10	1.731210	
2.238500	0.10	1.722320	
2.240167	0.10	1.714630	
2.241833	0.10	1.708000	
2.243500	0.10	1.702560	
2.245167	0.10	1.697700	
2.246833	0.10	1.692090	
2.248500	0.10	1.684770	
2.250167	0.10	1.676030	
2.251833	0.10	1.667130	
2.253500	0.10	1.658760	
2.255167	0.10	1.651060	
2.256833	0.10	1.645030	
2.258500	0.10	1.642520	
2.260167	0.10	1.643830	
2.261833	0.10	1.646930	
2.263500	0.10	1.649770	
2.265167	0.10	1.652080	
2.266833	0.10	1.654480	
2.268500	0.10	1.657320	
2.270167	0.10	1.660560	
2.271833	0.10	1.663780	
2.273500	0.10	1.666280	
2.275167	0.10	1.667490	
2.276833	0.10	1.667300	
2.278500	0.10	1.665950	
2.280167	0.10	1.663720	
2.281833	0.10	1.660760	
2.283500	0.10	1.656770	
2.285167	0.10	1.651270	
2.286833	0.10	1.644500	
2.288500	0.10	1.637800	
2.290167	0.10	1.633230	
2.291833	0.10	1.632550	
2.293500	0.10	1.636090	
2.295167	0.10	1.642290	
2.296833	0.10	1.648430	
2.298500	0.10	1.652010	
2.300167	0.10	1.651860	
2.301833	0.10	1.648270	
2.303500	0.10	1.642360	
2.305167	0.10	1.635340	
2.306833	0.10	1.628060	
2.308500	0.10	1.621680	
2.310167	0.10	1.618020	
2.311833	0.10	1.618560	
2.313500	0.10	1.622930	
2.315167	0.10	1.629040	
2.316833	0.10	1.634470	
2.318500	0.10	1.637720	
2.320167	0.10	1.638910	
2.321833	0.10	1.639430	
2.323500	0.10	1.640060	
2.325167	0.10	1.640600	
2.326833	0.10	1.640820	
2.328500	0.10	1.640770	
2.330167	0.10	1.640510	
2.331833	0.10	1.639740	
2.333500	0.10	1.637580	
2.335167	0.10	1.633320	
2.336833	0.10	1.627640	
2.338500	0.10	1.622620	
2.340167	0.10	1.620200	
2.341833	0.10	1.620850	
2.343500	0.10	1.623700	
2.345167	0.10	1.627790	
2.346833	0.10	1.632630	
2.348500	0.10	1.637740	
2.350167	0.10	1.642750	
2.351833	0.10	1.647780	
2.353500	0.10	1.653200	
2.355167	0.10	1.658870	
2.356833	0.10	1.664040	
2.358500	0.10	1.667710	
2.360167	0.10	1.669420	
2.361833	0.10	1.669960	
2.363500	0.10	1.670450	
2.365167	0.10	1.670920	
2.366833	0.10	1.670600	
2.368500	0.10	1.669290	
2.370167	0.10	1.667550	
2.371833	0.10	1.666140	
2.373500	0.10	1.665390	
2.375167	0.10	1.665120	
2.376833	0.10	1.664970	
2.378500	0.10	1.664500	
2.380167	0.10	1.663250	
2.381833	0.10	1.660710	
2.383500	0.10	1.656730	
2.385167	0.10	1.652740	
2.386833	0.10	1.651030	
2.388500	0.10	1.652480	
2.390167	0.10	1.656070	
2.391833	0.10	1.660500	
2.393500	0.10	1.665560	
2.395167	0.10	1.672050	
2.396833	0.10	1.680540	
2.398500	0.10	1.690110	
2.400167	0.10	1.698580	
2.401833	0.10	1.704560	
2.403500	0.10	1.708930	
2.405167	0.10	1.713820	
2.406833	0.10	1.720040	
2.408500	0.10	1.726200	
2.410167	0.10	1.730400	
2.411833	0.10	1.732340	
2.413500	0.10	1.733220	
2.415167	0.10	1.734690	
2.416833	0.10	1.738150	
2.418500	0.10	1.743850	
2.420167	0.10	1.750750	
2.421833	0.10	1.757720	
2.423500	0.10	1.764330	
2.425167	0.10	1.770560	
2.426833	0.10	1.776570	
2.428500	0.10	1.782210	
2.430167	0.10	1.786580	
2.431833	0.10	1.788800	
2.433500	0.10	1.788820	
2.435167	0.10	1.787140	
2.436833	0.10	1.784220	
2.438500	0.10	1.780770	
2.440167	0.10	1.777920	
2.441833	0.10	1.776650	
2.443500	0.10	1.776890	
2.445167	0.10	1.777570	
2.446833	0.10	1.777540	
2.448500	0.10	1.776210	
2.450167	0.10	1.773620	
2.451833	0.10	1.770500	
2.453500	0.10	1.767750	
2.455167	0.10	1.765580	
2.456833	0.10	1.763770	
2.458500	0.10	1.762800	
2.460167	0.10	1.763410	
2.461833	0.10	1.765320	
2.463500	0.10	1.767210	
2.465167	0.10	1.768140	
2.466833	0.10	1.768570	
2.468500	0.10	1.769700	
2.470167	0.10	1.771640	
2.471833	0.10	1.773190	
2.473500	0.10	1.774400	
2.475167	0.10	1.777960	
2.476833	0.10	1.786830	
2.478500	0.10	1.802040	
2.480167	0.10	1.824190	
2.481833	0.10	1.855560	
2.483500	0.10	1.900240	
2.485167	0.10	1.963040	
2.486833	0.10	2.047590	
2.488500	0.10	2.154310	
2.490167	0.10	2.280550	
2.491833	0.10	2.421770	
2.493500	0.10	2.571590	
2.495167	0.10	2.722050	
2.496833	0.10	2.865220	
2.498500	0.10	2.994650	
2.500167	0.10	3.105700	
2.501833	0.10	3.194920	
2.503500	0.10	3.260060	
2.505167	0.10	3.300460	
2.506833	0.10	3.316830	
2.508500	0.10	3.309630	
2.510167	0.10	3.277580	
2.511833	0.10	3.218380	
2.513500	0.10	3.131640	
2.515167	0.10	3.020740	
2.516833	0.10	2.892130	
2.518500	0.10	2.753200	
2.520167	0.10	2.610800	
2.521833	0.10	2.471450	
2.523500	0.10	2.341240	
2.525167	0.10	2.224030	
2.526833	0.10	2.120740	
2.528500	0.10	2.030550	
2.530167	0.10	1.951860	
2.531833	0.10	1.882560	
2.533500	0.10	1.821160	
2.535167	0.10	1.768110	
2.536833	0.10	1.725640	
2.538500	0.10	1.696110	
2.540167	0.10	1.679270	
2.541833	0.10	1.670990	
2.543500	0.10	1.665340	
2.545167	0.10	1.658450	
2.546833	0.10	1.649850	
2.548500	0.10	1.641240	
2.550167	0.10	1.634100	
2.551833	0.10	1.628650	
2.553500	0.10	1.624500	
2.555167	0.10	1.621120	
2.556833	0.10	1.618360	
2.558500	0.10	1.617500	
2.560167	0.10	1.620860	
2.561833	0.10	1.629140	
2.563500	0.10	1.639990	
2.565167	0.10	1.649550	
2.566833	0.10	1.654940	
2.568500	0.10	1.655710	
2.570167	0.10	1.654250	
2.571833	0.10	1.654810	
2.573500	0.10	1.660470	
2.575167	0.10	1.671290	
2.576833	0.10	1.685550	
2.578500	0.10	1.701330	
2.580167	0.10	1.716810	
2.581833	0.10	1.730090	
2.583500	0.10	1.739460	
2.585167	0.10	1.744010	
2.586833	0.10	1.744160	
2.588500	0.10	1.741780	
2.590167	0.10	1.739390	
2.591833	0.10	1.739230	
2.593500	0.10	1.742390	
2.595167	0.10	1.748320	
2.596833	0.10	1.755040	
2.598500	0.10	1.760370	
2.600167	0.10	1.763280	
2.601833	0.10	1.764140	
2.603500	0.10	1.763840	
2.605167	0.10	1.763390	
2.606833	0.10	1.764760	
2.608500	0.10	1.770410	
2.610167	0.10	1.780900	
2.611833	0.10	1.794260	
2.613500	0.10	1.808250	
2.615167	0.10	1.821760	
2.616833	0.10	1.833690	
2.618500	0.10	1.842030	
2.620167	0.10	1.845330	
2.621833	0.10	1.844190	
2.623500	0.10	1.840930	
2.625167	0.10	1.838180	
2.626833	0.10	1.837890	
2.628500	0.10	1.840810	
2.630167	0.10	1.846510	
2.631833	0.10	1.853540	
2.633500	0.10	1.859840	
2.635167	0.10	1.863880	
2.636833	0.10	1.866140	
2.638500	0.10	1.868830	
2.640167	0.10	1.874290	
2.641833	0.10	1.883500	
2.643500	0.10	1.895840	
2.645167	0.10	1.909910	
2.646833	0.10	1.924670	
2.648500	0.10	1.939660	
2.650167	0.10	1.955030	
2.651833	0.10	1.971300	
2.653500	0.10	1.988600	
2.655167	0.10	2.005650	
2.656833	0.10	2.019730	
2.658500	0.10	2.027820	
2.660167	0.10	2.028960	
2.661833	0.10	2.025650	
2.663500	0.10	2.022390	
2.665167	0.10	2.022520	
2.666833	0.10	2.026230	
2.668500	0.10	2.030970	
2.670167	0.10	2.033940	
2.671833	0.10	2.033860	
2.673500	0.10	2.030910	
2.675167	0.10	2.026270	
2.676833	0.10	2.021470	
2.678500	0.10	2.017560	
2.680167	0.10	2.015250	
2.681833	0.10	2.015060	
2.683500	0.10	2.016800	
2.685167	0.10	2.019860	
2.686833	0.10	2.023630	
2.688500	0.10	2.027760	
2.690167	0.10	2.032600	
2.691833	0.10	2.039930	
2.693500	0.10	2.051330	
2.695167	0.10	2.066090	
2.696833	0.10	2.082000	
2.698500	0.10	2.097400	
2.700167	0.10	2.111560	
2.701833	0.10	2.123900	
2.703500	0.10	2.133890	
2.705167	0.10	2.141740	
2.706833	0.10	2.148330	
2.708500	0.10	2.154020	
2.710167	0.10	2.158980	
2.711833	0.10	2.164390	
2.713500	0.10	2.171290	
2.715167	0.10	2.179000	
2.716833	0.10	2.186430	
2.718500	0.10	2.193470	
2.720167	0.10	2.200530	
2.721833	0.10	2.208160	
2.723500	0.10	2.217250	
2.725167	0.10	2.228590	
2.726833	0.10	2.241970	
2.728500	0.10	2.256470	
2.730167	0.10	2.271190	
2.731833	0.10	2.285540	
2.733500	0.10	2.298980	
2.735167	0.10	2.310750	
2.736833	0.10	2.320450	
2.738500	0.10	2.328810	
2.740167	0.10	2.336780	
2.741833	0.10	2.343940	
2.743500	0.10	2.349050	
2.745167	0.10	2.352150	
2.746833	0.10	2.355100	
2.748500	0.10	2.359630	
2.750167	0.10	2.365340	
2.751833	0.10	2.370770	
2.753500	0.10	2.375820	
2.755167	0.10	2.381510	
2.756833	0.10	2.388150	
2.758500	0.10	2.394940	
2.760167	0.10	2.401500	
2.761833	0.10	2.408190	
2.763500	0.10	2.415450	
2.765167	0.10	2.423320	
2.766833	0.10	2.431160	
2.768500	0.10	2.438120	
2.770167	0.10	2.444530	
2.771833	0.10	2.452350	
2.773500	0.10	2.463160	
2.775167	0.10	2.476500	
2.776833	0.10	2.490190	
2.778500	0.10	2.501630	
2.780167	0.10	2.509040	
2.781833	0.10	2.512040	
2.783500	0.10	2.511220	
2.785167	0.10	2.507360	
2.786833	0.10	2.501710	
2.788500	0.10	2.496540	
2.790167	0.10	2.494490	
