Filepath	C:\Chromel\data\Data\2023\2023 W36.SEQ\UV_VIS_3.CHL\1379.acd
Channel	UV_VIS_3

Sample Information:
Datasource	INDIA_local
Sequence	Data\2023\2023 W36.SEQ
Sample	peg_azidotetrazine_3
Sample Number	79
Sample Position	RC5
Sample ID	1379
Comment	JL0001_68h_1
QNT method	Method default
PGM file	5-100% positive extended MS-range 500-2000
Type	unknown
Status	finished
Date	9/5/2023
Time	4:08:10 PM
Injection Volume (µl)	12.00
Dilution Factor	1.000000
Amount	10.000000
Weight	10.000000

Raw Data Header Information:
Time Min. (min)	0.000
Time Max. (min)	3.000
Raw-Time Min. (min)	0.000
Raw-Time Max. (min)	3.000
Data Points	1801
Detector	DAD3000.dll
Preferred Read Mode	Unknown
Write Mode	Unknown
Data System	Chromeleon
Version High	06
Version Low	80
Build No.	3984
File Format Version	11
Generation Type	8
File ID	239054205
File Status	16
GUID	63babf47-4bf5-11ee-9d37-bcee7b8beccc
Signal Factor	0.000010
Signal Dimension	mAU
Signal Unit	Absorbance
Signal Min.	-9.14438
Signal Max.	82.176780
Channel Name	UV_VIS_3
Driver Name	DAD-3000(RS) Detector
Min. Step	10
Max. Step	10
Average Step	10

Signal Parameter Information:
Signal Info	WVL:280 nm
Wavelength	280.0 nm
Bandwidth	4 nm
RefWavelength	0.0 nm
RefBandwidth	1 nm
	 

















Raw Data:
Time(min)	Step(sec)	Value(mAU)
1.321667	0.10	-2.314550	
1.323333	0.10	-2.313790	
1.325000	0.10	-2.313940	
1.326667	0.10	-2.313920	
1.328333	0.10	-2.312270	
1.330000	0.10	-2.307030	
1.331667	0.10	-2.297720	
1.333333	0.10	-2.286300	
1.335000	0.10	-2.275390	
1.336667	0.10	-2.266280	
1.338333	0.10	-2.258260	
1.340000	0.10	-2.249590	
1.341667	0.10	-2.239110	
1.343333	0.10	-2.227120	
1.345000	0.10	-2.214900	
1.346667	0.10	-2.203550	
1.348333	0.10	-2.193130	
1.350000	0.10	-2.182680	
1.351667	0.10	-2.171530	
1.353333	0.10	-2.160360	
1.355000	0.10	-2.150630	
1.356667	0.10	-2.142530	
1.358333	0.10	-2.134590	
1.360000	0.10	-2.125780	
1.361667	0.10	-2.116830	
1.363333	0.10	-2.108780	
1.365000	0.10	-2.101500	
1.366667	0.10	-2.094300	
1.368333	0.10	-2.086620	
1.370000	0.10	-2.078180	
1.371667	0.10	-2.068520	
1.373333	0.10	-2.056690	
1.375000	0.10	-2.042640	
1.376667	0.10	-2.028530	
1.378333	0.10	-2.016980	
1.380000	0.10	-2.008830	
1.381667	0.10	-2.003440	
1.383333	0.10	-1.999810	
1.385000	0.10	-1.996620	
1.386667	0.10	-1.991760	
1.388333	0.10	-1.983140	
1.390000	0.10	-1.970230	
1.391667	0.10	-1.954300	
1.393333	0.10	-1.937250	
1.395000	0.10	-1.920590	
1.396667	0.10	-1.905310	
1.398333	0.10	-1.892260	
1.400000	0.10	-1.882030	
1.401667	0.10	-1.873610	
1.403333	0.10	-1.863910	
1.405000	0.10	-1.849960	
1.406667	0.10	-1.831960	
1.408333	0.10	-1.813310	
1.410000	0.10	-1.797160	
1.411667	0.10	-1.783320	
1.413333	0.10	-1.769290	
1.415000	0.10	-1.753940	
1.416667	0.10	-1.738890	
1.418333	0.10	-1.726370	
1.420000	0.10	-1.716510	
1.421667	0.10	-1.707100	
1.423333	0.10	-1.696140	
1.425000	0.10	-1.684410	
1.426667	0.10	-1.674490	
1.428333	0.10	-1.667770	
1.430000	0.10	-1.663210	
1.431667	0.10	-1.658650	
1.433333	0.10	-1.652440	
1.435000	0.10	-1.644360	
1.436667	0.10	-1.635370	
1.438333	0.10	-1.626520	
1.440000	0.10	-1.617810	
1.441667	0.10	-1.607870	
1.443333	0.10	-1.594800	
1.445000	0.10	-1.577430	
1.446667	0.10	-1.556160	
1.448333	0.10	-1.533300	
1.450000	0.10	-1.512510	
1.451667	0.10	-1.496530	
1.453333	0.10	-1.485430	
1.455000	0.10	-1.477230	
1.456667	0.10	-1.469860	
1.458333	0.10	-1.461930	
1.460000	0.10	-1.452510	
1.461667	0.10	-1.441310	
1.463333	0.10	-1.428890	
1.465000	0.10	-1.416220	
1.466667	0.10	-1.404280	
1.468333	0.10	-1.393210	
1.470000	0.10	-1.381520	
1.471667	0.10	-1.367550	
1.473333	0.10	-1.351420	
1.475000	0.10	-1.334950	
1.476667	0.10	-1.320180	
1.478333	0.10	-1.307850	
1.480000	0.10	-1.297380	
1.481667	0.10	-1.287760	
1.483333	0.10	-1.278300	
1.485000	0.10	-1.268810	
1.486667	0.10	-1.259210	
1.488333	0.10	-1.249030	
1.490000	0.10	-1.237770	
1.491667	0.10	-1.225050	
1.493333	0.10	-1.210130	
1.495000	0.10	-1.191510	
1.496667	0.10	-1.167960	
1.498333	0.10	-1.140480	
1.500000	0.10	-1.112420	
1.501667	0.10	-1.087150	
1.503333	0.10	-1.065640	
1.505000	0.10	-1.046380	
1.506667	0.10	-1.027250	
1.508333	0.10	-1.007060	
1.510000	0.10	-0.985150	
1.511667	0.10	-0.960670	
1.513333	0.10	-0.932510	
1.515000	0.10	-0.900180	
1.516667	0.10	-0.864620	
1.518333	0.10	-0.827550	
1.520000	0.10	-0.790000	
1.521667	0.10	-0.751870	
1.523333	0.10	-0.712630	
1.525000	0.10	-0.671970	
1.526667	0.10	-0.629710	
1.528333	0.10	-0.585930	
1.530000	0.10	-0.541170	
1.531667	0.10	-0.495800	
1.533333	0.10	-0.449200	
1.535000	0.10	-0.400230	
1.536667	0.10	-0.348300	
1.538333	0.10	-0.293330	
1.540000	0.10	-0.235230	
1.541667	0.10	-0.174010	
1.543333	0.10	-0.109750	
1.545000	0.10	-0.042460	
1.546667	0.10	0.028430	
1.548333	0.10	0.103760	
1.550000	0.10	0.183660	
1.551667	0.10	0.267490	
1.553333	0.10	0.354590	
1.555000	0.10	0.445000	
1.556667	0.10	0.539440	
1.558333	0.10	0.638160	
1.560000	0.10	0.739770	
1.561667	0.10	0.841400	
1.563333	0.10	0.940140	
1.565000	0.10	1.034140	
1.566667	0.10	1.123320	
1.568333	0.10	1.210030	
1.570000	0.10	1.298840	
1.571667	0.10	1.394150	
1.573333	0.10	1.497410	
1.575000	0.10	1.607100	
1.576667	0.10	1.721550	
1.578333	0.10	1.840650	
1.580000	0.10	1.964980	
1.581667	0.10	2.094710	
1.583333	0.10	2.229500	
1.585000	0.10	2.368130	
1.586667	0.10	2.508090	
1.588333	0.10	2.646210	
1.590000	0.10	2.780190	
1.591667	0.10	2.909560	
1.593333	0.10	3.035270	
1.595000	0.10	3.157870	
1.596667	0.10	3.276530	
1.598333	0.10	3.389650	
1.600000	0.10	3.495190	
1.601667	0.10	3.590160	
1.603333	0.10	3.671220	
1.605000	0.10	3.737260	
1.606667	0.10	3.790720	
1.608333	0.10	3.835790	
1.610000	0.10	3.874840	
1.611667	0.10	3.906910	
1.613333	0.10	3.928670	
1.615000	0.10	3.936430	
1.616667	0.10	3.928190	
1.618333	0.10	3.904220	
1.620000	0.10	3.866150	
1.621667	0.10	3.816120	
1.623333	0.10	3.756160	
1.625000	0.10	3.687230	
1.626667	0.10	3.609310	
1.628333	0.10	3.522710	
1.630000	0.10	3.428630	
1.631667	0.10	3.329150	
1.633333	0.10	3.226920	
1.635000	0.10	3.124500	
1.636667	0.10	3.023870	
1.638333	0.10	2.926690	
1.640000	0.10	2.834100	
1.641667	0.10	2.745770	
1.643333	0.10	2.659720	
1.645000	0.10	2.573700	
1.646667	0.10	2.486410	
1.648333	0.10	2.397640	
1.650000	0.10	2.307900	
1.651667	0.10	2.218170	
1.653333	0.10	2.129370	
1.655000	0.10	2.041710	
1.656667	0.10	1.954830	
1.658333	0.10	1.868740	
1.660000	0.10	1.783490	
1.661667	0.10	1.698560	
1.663333	0.10	1.614030	
1.665000	0.10	1.531270	
1.666667	0.10	1.451790	
1.668333	0.10	1.376710	
1.670000	0.10	1.307390	
1.671667	0.10	1.244840	
1.673333	0.10	1.188440	
1.675000	0.10	1.136700	
1.676667	0.10	1.088960	
1.678333	0.10	1.045800	
1.680000	0.10	1.008360	
1.681667	0.10	0.977440	
1.683333	0.10	0.952600	
1.685000	0.10	0.931980	
1.686667	0.10	0.913410	
1.688333	0.10	0.895770	
1.690000	0.10	0.879260	
1.691667	0.10	0.864490	
1.693333	0.10	0.851810	
1.695000	0.10	0.841330	
1.696667	0.10	0.832760	
1.698333	0.10	0.825370	
1.700000	0.10	0.818260	
1.701667	0.10	0.810760	
1.703333	0.10	0.802920	
1.705000	0.10	0.795490	
1.706667	0.10	0.788680	
1.708333	0.10	0.781870	
1.710000	0.10	0.774500	
1.711667	0.10	0.766610	
1.713333	0.10	0.758910	
1.715000	0.10	0.752500	
1.716667	0.10	0.747910	
1.718333	0.10	0.744610	
1.720000	0.10	0.741580	
1.721667	0.10	0.737660	
1.723333	0.10	0.732380	
1.725000	0.10	0.726680	
1.726667	0.10	0.722320	
1.728333	0.10	0.720740	
1.730000	0.10	0.722700	
1.731667	0.10	0.727900	
1.733333	0.10	0.734590	
1.735000	0.10	0.740680	
1.736667	0.10	0.745240	
1.738333	0.10	0.749030	
1.740000	0.10	0.753630	
1.741667	0.10	0.759770	
1.743333	0.10	0.766410	
1.745000	0.10	0.771770	
1.746667	0.10	0.775380	
1.748333	0.10	0.778660	
1.750000	0.10	0.783840	
1.751667	0.10	0.793090	
1.753333	0.10	0.807420	
1.755000	0.10	0.826160	
1.756667	0.10	0.847700	
1.758333	0.10	0.870580	
1.760000	0.10	0.893790	
1.761667	0.10	0.915460	
1.763333	0.10	0.931890	
1.765000	0.10	0.939650	
1.766667	0.10	0.937970	
1.768333	0.10	0.927840	
1.770000	0.10	0.910320	
1.771667	0.10	0.886810	
1.773333	0.10	0.859380	
1.775000	0.10	0.829460	
1.776667	0.10	0.796780	
1.778333	0.10	0.760400	
1.780000	0.10	0.720430	
1.781667	0.10	0.678570	
1.783333	0.10	0.637250	
1.785000	0.10	0.598840	
1.786667	0.10	0.565200	
1.788333	0.10	0.537730	
1.790000	0.10	0.517780	
1.791667	0.10	0.506460	
1.793333	0.10	0.503330	
1.795000	0.10	0.505740	
1.796667	0.10	0.510280	
1.798333	0.10	0.515070	
1.800000	0.10	0.520080	
1.801667	0.10	0.525680	
1.803333	0.10	0.531840	
1.805000	0.10	0.538580	
1.806667	0.10	0.546350	
1.808333	0.10	0.555780	
1.810000	0.10	0.566970	
1.811667	0.10	0.579140	
1.813333	0.10	0.591360	
1.815000	0.10	0.603730	
1.816667	0.10	0.617540	
1.818333	0.10	0.633990	
1.820000	0.10	0.653020	
1.821667	0.10	0.673360	
1.823333	0.10	0.693540	
1.825000	0.10	0.713200	
1.826667	0.10	0.733400	
1.828333	0.10	0.755700	
1.830000	0.10	0.781100	
1.831667	0.10	0.809630	
1.833333	0.10	0.840540	
1.835000	0.10	0.872650	
1.836667	0.10	0.905110	
1.838333	0.10	0.937670	
1.840000	0.10	0.970600	
1.841667	0.10	1.004930	
1.843333	0.10	1.042480	
1.845000	0.10	1.085210	
1.846667	0.10	1.133940	
1.848333	0.10	1.187770	
1.850000	0.10	1.244390	
1.851667	0.10	1.301170	
1.853333	0.10	1.356200	
1.855000	0.10	1.409030	
1.856667	0.10	1.460630	
1.858333	0.10	1.512340	
1.860000	0.10	1.565190	
1.861667	0.10	1.619900	
1.863333	0.10	1.676290	
1.865000	0.10	1.733050	
1.866667	0.10	1.788860	
1.868333	0.10	1.842840	
1.870000	0.10	1.893740	
1.871667	0.10	1.939900	
1.873333	0.10	1.980030	
1.875000	0.10	2.013760	
1.876667	0.10	2.041240	
1.878333	0.10	2.062720	
1.880000	0.10	2.078760	
1.881667	0.10	2.090850	
1.883333	0.10	2.100890	
1.885000	0.10	2.109790	
1.886667	0.10	2.116840	
1.888333	0.10	2.121100	
1.890000	0.10	2.122710	
1.891667	0.10	2.122270	
1.893333	0.10	2.119460	
1.895000	0.10	2.113400	
1.896667	0.10	2.104310	
1.898333	0.10	2.093740	
1.900000	0.10	2.082630	
1.901667	0.10	2.070590	
1.903333	0.10	2.057650	
1.905000	0.10	2.045750	
1.906667	0.10	2.037410	
1.908333	0.10	2.033240	
1.910000	0.10	2.032030	
1.911667	0.10	2.033400	
1.913333	0.10	2.038760	
1.915000	0.10	2.049470	
1.916667	0.10	2.065200	
1.918333	0.10	2.084990	
1.920000	0.10	2.108570	
1.921667	0.10	2.136310	
1.923333	0.10	2.168180	
1.925000	0.10	2.203060	
1.926667	0.10	2.239210	
1.928333	0.10	2.276860	
1.930000	0.10	2.321310	
1.931667	0.10	2.384360	
1.933333	0.10	2.484780	
1.935000	0.10	2.647790	
1.936667	0.10	2.902310	
1.938333	0.10	3.276800	
1.940000	0.10	3.795970	
1.941667	0.10	4.479180	
1.943333	0.10	5.340010	
1.945000	0.10	6.385500	
1.946667	0.10	7.615670	
1.948333	0.10	9.024010	
1.950000	0.10	10.598890	
1.951667	0.10	12.326940	
1.953333	0.10	14.198800	
1.955000	0.10	16.212650	
1.956667	0.10	18.373540	
1.958333	0.10	20.690990	
1.960000	0.10	23.175340	
1.961667	0.10	25.830020	
1.963333	0.10	28.642560	
1.965000	0.10	31.581990	
1.966667	0.10	34.604800	
1.968333	0.10	37.664160	
1.970000	0.10	40.717730	
1.971667	0.10	43.734040	
1.973333	0.10	46.697360	
1.975000	0.10	49.607520	
1.976667	0.10	52.473500	
1.978333	0.10	55.303470	
1.980000	0.10	58.095370	
1.981667	0.10	60.831520	
1.983333	0.10	63.479520	
1.985000	0.10	65.998670	
1.986667	0.10	68.348990	
1.988333	0.10	70.498490	
1.990000	0.10	72.427150	
1.991667	0.10	74.128160	
1.993333	0.10	75.607040	
1.995000	0.10	76.879520	
1.996667	0.10	77.968220	
1.998333	0.10	78.897960	
2.000000	0.10	79.690860	
2.001667	0.10	80.363990	
2.003333	0.10	80.928940	
2.005000	0.10	81.390980	
2.006667	0.10	81.749440	
2.008333	0.10	82.001140	
2.010000	0.10	82.143830	
2.011667	0.10	82.176780	
2.013333	0.10	82.100420	
2.015000	0.10	81.916500	
2.016667	0.10	81.629020	
2.018333	0.10	81.245620	
2.020000	0.10	80.778690	
2.021667	0.10	80.245070	
2.023333	0.10	79.663170	
2.025000	0.10	79.048890	
2.026667	0.10	78.412480	
2.028333	0.10	77.756750	
2.030000	0.10	77.077410	
2.031667	0.10	76.366160	
2.033333	0.10	75.614950	
2.035000	0.10	74.819000	
2.036667	0.10	73.977080	
2.038333	0.10	73.090530	
2.040000	0.10	72.161900	
2.041667	0.10	71.193810	
2.043333	0.10	70.188380	
2.045000	0.10	69.146860	
2.046667	0.10	68.068980	
2.048333	0.10	66.953500	
2.050000	0.10	65.800470	
2.051667	0.10	64.612880	
2.053333	0.10	63.396450	
2.055000	0.10	62.158490	
2.056667	0.10	60.906670	
2.058333	0.10	59.647730	
2.060000	0.10	58.386000	
2.061667	0.10	57.122000	
2.063333	0.10	55.852600	
2.065000	0.10	54.573070	
2.066667	0.10	53.279900	
2.068333	0.10	51.972330	
2.070000	0.10	50.651870	
2.071667	0.10	49.321450	
2.073333	0.10	47.985720	
2.075000	0.10	46.650960	
2.076667	0.10	45.324000	
2.078333	0.10	44.011100	
2.080000	0.10	42.718010	
2.081667	0.10	41.450320	
2.083333	0.10	40.213580	
2.085000	0.10	39.014150	
2.086667	0.10	37.860020	
2.088333	0.10	36.759280	
2.090000	0.10	35.717060	
2.091667	0.10	34.733730	
2.093333	0.10	33.804880	
2.095000	0.10	32.922560	
2.096667	0.10	32.077560	
2.098333	0.10	31.260840	
2.100000	0.10	30.463040	
2.101667	0.10	29.674090	
2.103333	0.10	28.884400	
2.105000	0.10	28.086380	
2.106667	0.10	27.275440	
2.108333	0.10	26.450410	
2.110000	0.10	25.613360	
2.111667	0.10	24.769040	
2.113333	0.10	23.923310	
2.115000	0.10	23.081450	
2.116667	0.10	22.248460	
2.118333	0.10	21.429380	
2.120000	0.10	20.628430	
2.121667	0.10	19.848940	
2.123333	0.10	19.093790	
2.125000	0.10	18.364150	
2.126667	0.10	17.659450	
2.128333	0.10	16.979080	
2.130000	0.10	16.322940	
2.131667	0.10	15.691300	
2.133333	0.10	15.084870	
2.135000	0.10	14.504100	
2.136667	0.10	13.948200	
2.138333	0.10	13.416160	
2.140000	0.10	12.907660	
2.141667	0.10	12.421510	
2.143333	0.10	11.954170	
2.145000	0.10	11.501110	
2.146667	0.10	11.059020	
2.148333	0.10	10.626520	
2.150000	0.10	10.203120	
2.151667	0.10	9.788150	
2.153333	0.10	9.381270	
2.155000	0.10	8.983300	
2.156667	0.10	8.595830	
2.158333	0.10	8.220490	
2.160000	0.10	7.858200	
2.161667	0.10	7.508460	
2.163333	0.10	7.169800	
2.165000	0.10	6.841380	
2.166667	0.10	6.523490	
2.168333	0.10	6.216690	
2.170000	0.10	5.921450	
2.171667	0.10	5.638670	
2.173333	0.10	5.369540	
2.175000	0.10	5.114960	
2.176667	0.10	4.875010	
2.178333	0.10	4.648770	
2.180000	0.10	4.434990	
2.181667	0.10	4.232940	
2.183333	0.10	4.042360	
2.185000	0.10	3.862770	
2.186667	0.10	3.692950	
2.188333	0.10	3.531690	
2.190000	0.10	3.378850	
2.191667	0.10	3.235080	
2.193333	0.10	3.101050	
2.195000	0.10	2.976860	
2.196667	0.10	2.861380	
2.198333	0.10	2.752670	
2.200000	0.10	2.649630	
2.201667	0.10	2.552080	
2.203333	0.10	2.459930	
2.205000	0.10	2.373060	
2.206667	0.10	2.291420	
2.208333	0.10	2.215220	
2.210000	0.10	2.145370	
2.211667	0.10	2.082680	
2.213333	0.10	2.026330	
2.215000	0.10	1.973700	
2.216667	0.10	1.921660	
2.218333	0.10	1.868460	
2.220000	0.10	1.815440	
2.221667	0.10	1.766300	
2.223333	0.10	1.724310	
2.225000	0.10	1.690040	
2.226667	0.10	1.661220	
2.228333	0.10	1.633980	
2.230000	0.10	1.605240	
2.231667	0.10	1.574800	
2.233333	0.10	1.545280	
2.235000	0.10	1.520000	
2.236667	0.10	1.500810	
2.238333	0.10	1.487450	
2.240000	0.10	1.478320	
2.241667	0.10	1.471510	
2.243333	0.10	1.465250	
2.245000	0.10	1.458510	
2.246667	0.10	1.451140	
2.248333	0.10	1.443550	
2.250000	0.10	1.436420	
2.251667	0.10	1.430490	
2.253333	0.10	1.425610	
2.255000	0.10	1.420660	
2.256667	0.10	1.415380	
2.258333	0.10	1.410920	
2.260000	0.10	1.408510	
2.261667	0.10	1.408630	
2.263333	0.10	1.410920	
2.265000	0.10	1.414730	
2.266667	0.10	1.419300	
2.268333	0.10	1.423370	
2.270000	0.10	1.425550	
2.271667	0.10	1.425990	
2.273333	0.10	1.426480	
2.275000	0.10	1.427900	
2.276667	0.10	1.428360	
2.278333	0.10	1.425500	
2.280000	0.10	1.419840	
2.281667	0.10	1.414580	
2.283333	0.10	1.412540	
2.285000	0.10	1.413870	
2.286667	0.10	1.416480	
2.288333	0.10	1.418120	
2.290000	0.10	1.418160	
2.291667	0.10	1.417690	
2.293333	0.10	1.418300	
2.295000	0.10	1.420760	
2.296667	0.10	1.425100	
2.298333	0.10	1.431190	
2.300000	0.10	1.438510	
2.301667	0.10	1.446110	
2.303333	0.10	1.453130	
2.305000	0.10	1.458850	
2.306667	0.10	1.462620	
2.308333	0.10	1.464230	
2.310000	0.10	1.464660	
2.311667	0.10	1.465600	
2.313333	0.10	1.468420	
2.315000	0.10	1.473380	
2.316667	0.10	1.479330	
2.318333	0.10	1.484410	
2.320000	0.10	1.487310	
2.321667	0.10	1.487630	
2.323333	0.10	1.485200	
2.325000	0.10	1.480070	
2.326667	0.10	1.473650	
2.328333	0.10	1.468610	
2.330000	0.10	1.466830	
2.331667	0.10	1.468000	
2.333333	0.10	1.470630	
2.335000	0.10	1.473740	
2.336667	0.10	1.476920	
2.338333	0.10	1.479690	
2.340000	0.10	1.482380	
2.341667	0.10	1.486790	
2.343333	0.10	1.494250	
2.345000	0.10	1.503210	
2.346667	0.10	1.509970	
2.348333	0.10	1.511620	
2.350000	0.10	1.508350	
2.351667	0.10	1.502940	
2.353333	0.10	1.498590	
2.355000	0.10	1.497060	
2.356667	0.10	1.498110	
2.358333	0.10	1.500510	
2.360000	0.10	1.503110	
2.361667	0.10	1.505360	
2.363333	0.10	1.507110	
2.365000	0.10	1.508810	
2.366667	0.10	1.511490	
2.368333	0.10	1.515700	
2.370000	0.10	1.520720	
2.371667	0.10	1.525370	
2.373333	0.10	1.529360	
2.375000	0.10	1.533160	
2.376667	0.10	1.536720	
2.378333	0.10	1.539310	
2.380000	0.10	1.540800	
2.381667	0.10	1.542090	
2.383333	0.10	1.544060	
2.385000	0.10	1.546590	
2.386667	0.10	1.548500	
2.388333	0.10	1.548240	
2.390000	0.10	1.544870	
2.391667	0.10	1.539310	
2.393333	0.10	1.534080	
2.395000	0.10	1.531450	
2.396667	0.10	1.531940	
2.398333	0.10	1.534830	
2.400000	0.10	1.539740	
2.401667	0.10	1.546880	
2.403333	0.10	1.556030	
2.405000	0.10	1.565820	
2.406667	0.10	1.574360	
2.408333	0.10	1.580570	
2.410000	0.10	1.585140	
2.411667	0.10	1.589860	
2.413333	0.10	1.595540	
2.415000	0.10	1.601530	
2.416667	0.10	1.607180	
2.418333	0.10	1.612400	
2.420000	0.10	1.617050	
2.421667	0.10	1.621120	
2.423333	0.10	1.624950	
2.425000	0.10	1.628530	
2.426667	0.10	1.631680	
2.428333	0.10	1.634560	
2.430000	0.10	1.637380	
2.431667	0.10	1.640040	
2.433333	0.10	1.642330	
2.435000	0.10	1.643770	
2.436667	0.10	1.644210	
2.438333	0.10	1.644290	
2.440000	0.10	1.645000	
2.441667	0.10	1.647060	
2.443333	0.10	1.650740	
2.445000	0.10	1.655130	
2.446667	0.10	1.658190	
2.448333	0.10	1.658440	
2.450000	0.10	1.656560	
2.451667	0.10	1.655150	
2.453333	0.10	1.656260	
2.455000	0.10	1.659650	
2.456667	0.10	1.663850	
2.458333	0.10	1.667760	
2.460000	0.10	1.670850	
2.461667	0.10	1.672500	
2.463333	0.10	1.672130	
2.465000	0.10	1.670020	
2.466667	0.10	1.667640	
2.468333	0.10	1.666930	
2.470000	0.10	1.668870	
2.471667	0.10	1.672840	
2.473333	0.10	1.678150	
2.475000	0.10	1.685310	
2.476667	0.10	1.695790	
2.478333	0.10	1.711680	
2.480000	0.10	1.736420	
2.481667	0.10	1.774880	
2.483333	0.10	1.831790	
2.485000	0.10	1.909780	
2.486667	0.10	2.008680	
2.488333	0.10	2.126100	
2.490000	0.10	2.257940	
2.491667	0.10	2.398590	
2.493333	0.10	2.541400	
2.495000	0.10	2.679720	
2.496667	0.10	2.808200	
2.498333	0.10	2.923420	
2.500000	0.10	3.023540	
2.501667	0.10	3.107550	
2.503333	0.10	3.174370	
2.505000	0.10	3.222190	
2.506667	0.10	3.248490	
2.508333	0.10	3.250200	
2.510000	0.10	3.224370	
2.511667	0.10	3.170080	
2.513333	0.10	3.089150	
2.515000	0.10	2.985220	
2.516667	0.10	2.862550	
2.518333	0.10	2.726310	
2.520000	0.10	2.583310	
2.521667	0.10	2.441130	
2.523333	0.10	2.306370	
2.525000	0.10	2.183790	
2.526667	0.10	2.075730	
2.528333	0.10	1.981660	
2.530000	0.10	1.899500	
2.531667	0.10	1.827580	
2.533333	0.10	1.765270	
2.535000	0.10	1.712300	
2.536667	0.10	1.668770	
2.538333	0.10	1.635650	
2.540000	0.10	1.614170	
2.541667	0.10	1.603540	
2.543333	0.10	1.599570	
2.545000	0.10	1.596410	
2.546667	0.10	1.589960	
2.548333	0.10	1.579640	
2.550000	0.10	1.567380	
2.551667	0.10	1.555400	
2.553333	0.10	1.545410	
2.555000	0.10	1.539050	
2.556667	0.10	1.537540	
2.558333	0.10	1.540200	
2.560000	0.10	1.544780	
2.561667	0.10	1.549770	
2.563333	0.10	1.555500	
2.565000	0.10	1.563290	
2.566667	0.10	1.573940	
2.568333	0.10	1.586770	
2.570000	0.10	1.599860	
2.571667	0.10	1.610990	
2.573333	0.10	1.618910	
2.575000	0.10	1.624430	
2.576667	0.10	1.629960	
2.578333	0.10	1.637660	
2.580000	0.10	1.647590	
2.581667	0.10	1.657690	
2.583333	0.10	1.665960	
2.585000	0.10	1.672110	
2.586667	0.10	1.676640	
2.588333	0.10	1.679360	
2.590000	0.10	1.680000	
2.591667	0.10	1.679510	
2.593333	0.10	1.679650	
2.595000	0.10	1.681020	
2.596667	0.10	1.682670	
2.598333	0.10	1.683830	
2.600000	0.10	1.684910	
2.601667	0.10	1.686950	
2.603333	0.10	1.691060	
2.605000	0.10	1.697940	
2.606667	0.10	1.707120	
2.608333	0.10	1.716530	
2.610000	0.10	1.723830	
2.611667	0.10	1.728460	
2.613333	0.10	1.731640	
2.615000	0.10	1.734870	
2.616667	0.10	1.738910	
2.618333	0.10	1.743920	
2.620000	0.10	1.749930	
2.621667	0.10	1.756910	
2.623333	0.10	1.764080	
2.625000	0.10	1.769880	
2.626667	0.10	1.773430	
2.628333	0.10	1.775670	
2.630000	0.10	1.778170	
2.631667	0.10	1.781800	
2.633333	0.10	1.786700	
2.635000	0.10	1.792520	
2.636667	0.10	1.798320	
2.638333	0.10	1.803440	
2.640000	0.10	1.808280	
2.641667	0.10	1.813710	
2.643333	0.10	1.820490	
2.645000	0.10	1.829660	
2.646667	0.10	1.842610	
2.648333	0.10	1.859700	
2.650000	0.10	1.879070	
2.651667	0.10	1.897580	
2.653333	0.10	1.913080	
2.655000	0.10	1.925720	
2.656667	0.10	1.936790	
2.658333	0.10	1.946740	
2.660000	0.10	1.954750	
2.661667	0.10	1.959990	
2.663333	0.10	1.962770	
2.665000	0.10	1.964580	
2.666667	0.10	1.966540	
2.668333	0.10	1.968370	
2.670000	0.10	1.969600	
2.671667	0.10	1.970450	
2.673333	0.10	1.970910	
2.675000	0.10	1.970410	
2.676667	0.10	1.969080	
2.678333	0.10	1.968280	
2.680000	0.10	1.968990	
2.681667	0.10	1.970240	
2.683333	0.10	1.970480	
2.685000	0.10	1.969880	
2.686667	0.10	1.970280	
2.688333	0.10	1.973540	
2.690000	0.10	1.980670	
2.691667	0.10	1.991920	
2.693333	0.10	2.006670	
2.695000	0.10	2.023150	
2.696667	0.10	2.038950	
2.698333	0.10	2.052330	
2.700000	0.10	2.063190	
2.701667	0.10	2.072580	
2.703333	0.10	2.081630	
2.705000	0.10	2.090820	
2.706667	0.10	2.099690	
2.708333	0.10	2.107300	
2.710000	0.10	2.113520	
2.711667	0.10	2.119270	
2.713333	0.10	2.125500	
2.715000	0.10	2.132670	
2.716667	0.10	2.140640	
2.718333	0.10	2.149210	
2.720000	0.10	2.158850	
2.721667	0.10	2.170810	
2.723333	0.10	2.186130	
2.725000	0.10	2.204060	
2.726667	0.10	2.221870	
2.728333	0.10	2.236920	
2.730000	0.10	2.248690	
2.731667	0.10	2.258030	
2.733333	0.10	2.265420	
2.735000	0.10	2.271020	
2.736667	0.10	2.276010	
2.738333	0.10	2.282170	
2.740000	0.10	2.290300	
2.741667	0.10	2.300380	
2.743333	0.10	2.311990	
2.745000	0.10	2.323370	
2.746667	0.10	2.331630	
2.748333	0.10	2.335110	
2.750000	0.10	2.335010	
2.751667	0.10	2.334210	
2.753333	0.10	2.335410	
2.755000	0.10	2.340110	
2.756667	0.10	2.348560	
2.758333	0.10	2.359600	
2.760000	0.10	2.370940	
2.761667	0.10	2.380580	
2.763333	0.10	2.387700	
2.765000	0.10	2.392390	
2.766667	0.10	2.395260	
2.768333	0.10	2.397200	
2.770000	0.10	2.399290	
2.771667	0.10	2.403190	
2.773333	0.10	2.410660	
2.775000	0.10	2.421600	
2.776667	0.10	2.433750	
2.778333	0.10	2.444800	
2.780000	0.10	2.454790	
